Rotkreuzplatz;Klinikum Grosshadern;12879.86972
Rotkreuzplatz;Mangfallplatz;8879.480742
Obersendling;Hauptbahnhof;5973.443045
Obersendling;Sendlinger Tor;5137.470262
Obersendling;Giesing;8910.8666
Obersendling;Scheidplatz;9740.282646
Obersendling;Theresienstrasse;7373.92583
Obersendling;Munchner Freiheit;8816.320739
Obersendling;Studentenstadt;11691.54847
Obersendling;Arabellapark;11308.90702
Obersendling;Karlsplatz;6330.949139
Obersendling;Heimeranplatz;8364.46119
Obersendling;Ostbahnhof;8753.925294
Obersendling;Innsbrucker Ring;9816.248966
Obersendling;Neuperlach Zentrum;13300.99412
Obersendling;Laim;10412.99719
Obersendling;Pasing;13656.71389
Obersendling;Olympia Einkaufszentrum;12360.78333
Obersendling;Harras;4198.405989
Obersendling;Milbertshofen;10882.51385
Obersendling;Feldmoching;16371.18831
Obersendling;Rotkreuzplatz;9053.351412
Obersendling;Obersendling;0
Obersendling;Trudering;13445.50684
Obersendling;Westpark;5764.725615
Obersendling;Klinikum Grosshadern;9793.372263
Obersendling;Mangfallplatz;10098.52519
Trudering;Hauptbahnhof;8675.153134
Trudering;Sendlinger Tor;8308.036579
Trudering;Giesing;5770.857835
Trudering;Scheidplatz;12073.72334
Trudering;Theresienstrasse;10075.63592
Trudering;Munchner Freiheit;10348.3028
Trudering;Studentenstadt;13223.53053
Trudering;Arabellapark;9419.012935
Trudering;Karlsplatz;8317.646453
Trudering;Heimeranplatz;11066.17128
Trudering;Ostbahnhof;5236.327404
Trudering;Innsbrucker Ring;3630.608905
Trudering;Neuperlach Zentrum;7115.354054
Trudering;Laim;13114.70728
Trudering;Pasing;16358.42398
Trudering;Olympia Einkaufszentrum;15062.49342
Trudering;Harras;11677.05887
Trudering;Milbertshofen;13215.95455
Trudering;Feldmoching;18704.62901
Trudering;Rotkreuzplatz;11755.0615
Trudering;Obersendling;13445.50684
Trudering;Trudering;0
Trudering;Westpark;13243.3785
Trudering;Klinikum Grosshadern;17272.02515
Trudering;Mangfallplatz;10601.41791
Westpark;Hauptbahnhof;5771.314701
Westpark;Sendlinger Tor;4935.341919
Westpark;Giesing;8708.738257
